id,role,grade
cbc11af5-9ba0-4785-9a0d-a2117b76b736,Staff,10
66f5d24d-07ce-4d14-b8fb-8326dde9e17b,Worker,13
cc02417a-b99b-40d2-93f3-75aee6a0cad6,Worker,13
3abff162-cd25-4047-84e8-1ec1cb008b54,Manager,19
ee33ab17-4d15-46c1-8033-e366ece62946,Assistant_Manger,17
801751fc-d363-4398-ad89-d233bcc262b2,Staff,10
99e1bc27-eddb-4e04-8fe6-4aa6dd2264b1,Worker,13
580ec9a9-c207-4160-9136-17239502d2f0,Staff,10
53e3dd23-d8e9-4baf-8086-c51cef646885,Staff,10
c48e4b87-14cd-41ae-8f79-ffafaa425622,Employee,15
c6ebdb22-5679-4ab7-a86d-27bcaa4c7f20,Manager,19
341d7e51-70e2-4bcb-90c4-f9b748017556,Assistant_Manger,17
ef5954ad-4890-4cbd-aff3-623711d8e507,Worker,13
c279ec36-ec6f-4af2-87dc-76c80110d6e6,Staff,10
2eca3e12-a9ae-433a-8833-b9c853f9a928,Employee,15
1a908422-ee0f-453e-81aa-7df442851efb,Worker,13
0b43b15b-59aa-480e-9095-a7313de3021a,Worker,13
a116ff7c-f752-48f8-9f9b-e58a5fc8fe4d,Assistant_Manger,17
32402adf-b961-4477-81d9-0a325b3fee6c,Worker,13
cb76eb87-fc02-4982-ba9a-061cabdec62b,Manager,19
3a0cbd51-2c27-43d9-9488-7876e5f79aa0,Employee,15
567d933b-0ff5-464a-b3ef-9a6ba04c51dc,Manager,19
7d6ed6bb-ccc7-45f6-bbe7-40f43ab2b069,Worker,13
1deacb52-5b57-4dc7-b2a3-6d04368657b9,Staff,10
d7812df9-228b-4b85-a094-09c808b91668,Worker,13
3469afae-e608-4396-b23a-8f7a34877afb,Assistant_Manger,17
4c5a06f3-6892-43d1-af8b-0a69cad8aee7,Employee,15
8ae89d55-4e45-4bcd-b19f-cb9fad86b715,Staff,10
1a1e35a3-36dd-478d-81b6-311f8474101f,Manager,19
c67b6fd0-dcf8-4ffc-b653-67678e2ffe32,Assistant_Manger,17
3bc8f656-0dce-4c3e-baa3-5ff821458c79,Employee,15
6659ae66-dde9-477e-8883-50ab6c31f5a9,Staff,10
21e70da9-f402-4fc2-b8ea-b72d3c0481ad,Worker,13
4030230c-32c2-4db6-bbb2-ea2c52938364,Worker,13
eba44260-b9d2-4f4a-93bc-457fcc269fae,Employee,15
3285c5ff-52a1-46cc-b8a9-e2fd9d71b807,Assistant_Manger,17
5b743604-6154-4dd6-8cc5-2bea3977b348,Assistant_Manger,17
3975216a-612d-40fc-8f9c-107e0aa9e888,Worker,13
bd6c9aa9-67c6-4add-81a5-a0de98e2aa7e,Employee,15
0485a191-30df-4f39-ac35-47c282a99d07,Worker,13
23d123e3-d0c1-48b0-8d43-b370dff9c295,Manager,19
67479224-3357-41f9-85aa-bddd91d83f3d,Employee,15
83562d8f-f1f9-4002-8276-6f55df790b74,Manager,19
a980b5bf-2ee0-4330-a40c-29a1be5eec6e,Employee,15
d05fbb6a-a7d3-4010-b23e-a116466d0413,Assistant_Manger,17
04d21610-74a3-4f90-b043-d774a0d494c4,Manager,19
528a24a3-482e-4e18-9c05-7026cc5e473d,Worker,13
7b586b25-9776-4792-8aea-aa469df9edc2,Worker,13
0d3192a2-22be-49ae-a972-3e5f9aa926d7,Staff,10
75140ad7-6a2b-4a82-a213-32237cd1a08c,Staff,10
f074ac9f-3764-41cf-8bbf-311d81e548fd,Manager,19
3f188e6e-b144-47b0-a352-c000f85f0cc8,Staff,10
9de7f9de-7d90-49e4-a57a-30efdf74401b,Worker,13
4d9eaa57-e71d-4b0f-9f4f-b284460dab16,Manager,19
1718f4b0-cb51-41af-bdc7-ffb26fe6c190,Employee,15
c20810ee-adfa-4071-bcf1-8bb5d304b5bd,Worker,13
a2100bb8-1dcd-4b1b-b813-ced134143835,Manager,19
6f473f9c-d83b-47c4-bb84-643442647bc8,Employee,15
3db31b1c-1c96-4791-960b-f8beeb1240c3,Staff,10
e2983029-9040-4acd-a68c-2f1ae0f2a096,Employee,15
d9d39312-56c2-4dad-af7c-4db46740425e,Manager,19
5de70d98-dcf9-4227-b817-bd30e616d253,Employee,15
04a75298-9489-4b0e-af8e-ffa7cda2408e,Staff,10
2c46ad96-4d3e-466d-9c8d-63102037a04f,Worker,13
98818e81-9131-4a3c-bed4-6f1be94e6e67,Manager,19
1af67ab9-335f-47d4-8ff9-e248c1a8adec,Manager,19
1280de5a-bdb8-467d-8dd4-d650352eb687,Staff,10
5e1aeaa4-5a6c-492c-b388-00483d9e094c,Assistant_Manger,17
a9784868-8e45-460e-9068-46e192c4969f,Worker,13
1137ac43-cf48-4b9f-a8a9-c803ce3cce31,Assistant_Manger,17
ffec5bd9-edf2-4098-8d14-5b339565343c,Assistant_Manger,17
e0d6f857-1b48-4aa3-8bfa-08e47b687883,Manager,19
94627ebe-464f-487d-a4de-2b52dd9826ca,Assistant_Manger,17
b93e1aa9-d694-4981-9736-55f3636e1591,Staff,10
a3303d9e-1e89-44c8-9a40-57c662b1d042,Manager,19
beee5a91-b83b-4b84-b0e7-2d4f0b3c70f1,Employee,15
4ea50faf-24c7-42c2-b3a6-b733d9318a16,Employee,15
6a8d58de-fb11-4a6d-bd87-16e6c5d21a03,Employee,15
76f49641-6d87-4b4f-aebd-e5a1b99c709f,Manager,19
b602f92a-b652-4b5f-a39a-6b336ae84d1e,Worker,13
13b1d116-e5d8-47be-bbe4-ca412c95cbf6,Employee,15
58c767c1-f3b3-47ee-9577-8fd6829eb077,Worker,13
280c8136-ad50-45a6-82ba-1898d6d49297,Assistant_Manger,17
bb0fadae-513c-42b4-8516-7b0efc6b5bd4,Employee,15
fa7d6675-98ef-4890-8201-5744dd2f5855,Assistant_Manger,17
a0870524-8122-457b-a47d-f575c8363e33,Employee,15
ca8c5c65-8ad7-44d7-b367-8d404ec5a046,Assistant_Manger,17
615050e5-cf7f-43a4-9d3d-415c8144037c,Staff,10
9f90903f-de96-4c9b-b603-49971b0acef2,Worker,13
72c24b5f-f3e9-45b1-8e5d-b3bdc7cdd5ed,Manager,19
3c9ec169-0d37-47a5-8a8c-39e94230486f,Employee,15
2438750d-c5f1-43f7-9c79-21e127d8e3dc,Worker,13
eae45fe5-6ef6-4e25-9f89-c526867177ca,Staff,10
8cc7b8e8-b3b4-4157-8eed-4495fa636951,Worker,13
3d05254f-e588-4a30-86fe-fd29eec3c0a7,Employee,15
ad1d326c-7ae6-4b2f-a239-834b308bec25,Assistant_Manger,17
60ff2262-f22a-4091-b30a-102d8c65eb8f,Employee,15
a46fd30f-4531-4abe-b4b1-eaed9eb68812,Assistant_Manger,17
381238a2-2d9d-4314-bc4d-15381fc694d4,Assistant_Manger,17
1fd7108e-bb61-465f-ac70-b4158bc13b0b,Manager,19
0baca8eb-3395-4d40-ae06-c63fb34cb1dc,Assistant_Manger,17
8012ece8-ae3c-4109-9af5-cffde1645f89,Worker,13
45416f25-4b74-48b6-9bd0-f919bf61ed2f,Worker,13
2cfe7a53-63a5-4295-8f76-56560bb6eb09,Assistant_Manger,17
6ec3503b-7bb3-43ed-b41f-95c4812bb09c,Worker,13
ca669fd6-50ad-41ea-9ff3-f5b17242722f,Employee,15
fd108dc6-1f46-4e89-bcb2-72fc9e438dd8,Employee,15
317e1f1a-2f1e-4b6e-95d9-25beb09f4792,Staff,10
5c6ffe39-fb8d-466c-89b2-e454b5a830c3,Employee,15
92e4b100-cc18-46e7-b876-2ec19ffd94c0,Employee,15
6874f09d-61a7-4714-b68f-80afd3bdc255,Assistant_Manger,17
f5e41ef1-0939-40f9-a21a-547c6163cca6,Worker,13
c848b829-980d-436a-a809-fd2443fac08b,Assistant_Manger,17
5eb7b4be-90cd-4e8c-b311-b23241629cb6,Employee,15
994bd4c0-a51b-4658-b65d-0ea12041b3c2,Staff,10
ff08e442-f984-4158-9d84-86dcb4a36867,Worker,13
ea78c811-18b0-4c6f-a47b-1a7b754fd954,Assistant_Manger,17
a315e42d-1494-4436-a751-fc4f53c06468,Worker,13
9d89b32a-9075-4966-8324-49f3a8d0b477,Assistant_Manger,17
f4d59237-33b5-4ead-a88d-2e11dcf4d67d,Staff,10
a89185cf-5931-4c02-a6c7-d348741b0da8,Worker,13
1e6866ef-f293-40d6-85ff-ae7aead83b5a,Worker,13
913c88dc-b1fe-43f5-88f0-92030074f8fc,Employee,15
0197726f-5666-462c-a3e3-90ff3433ec93,Worker,13
46b7e49d-2f89-496d-8ad1-942229f7191b,Assistant_Manger,17
81616b96-be6d-4e66-bb5c-d77e26792654,Worker,13
1e258291-90b9-4870-95ae-1771510342b3,Worker,13
22b94c09-cf09-4ec3-9493-fd3358dcd9fa,Assistant_Manger,17
5d6a46a7-e6f7-4dbc-970d-5bc736e46d5f,Assistant_Manger,17
ace18544-dd16-4dba-8082-95be47c32097,Worker,13
be1a6bcc-75e3-4c38-af2e-e66234bbb27e,Staff,10
81b1689e-6c69-4ebf-b406-6008ca10d5e1,Staff,10
b22abaac-29ae-4fd7-856b-5c8ac89f61d6,Worker,13
812f2187-0836-4ec5-a69a-e8a2e967735b,Manager,19
b83e9a66-015d-4425-8114-33b4d0c15adb,Assistant_Manger,17
3cc6d822-dcaa-442f-ac3e-3a537bbc33df,Assistant_Manger,17
40df80c9-848f-4c4c-a18a-a6cf8d6707a5,Employee,15
6e8564a3-b5aa-4aa5-9515-bd35e107c186,Employee,15
b68c635d-94c2-4269-9067-5adfa7dbd57d,Staff,10
d8f68d51-9e60-438b-a739-41513ae7da7d,Employee,15
4f059b6b-b145-48ed-84e3-2604f1642031,Manager,19
20a07b51-c6ef-4c15-8ca9-a9a839db5d6a,Employee,15
9aa5afd4-1685-4320-b8c3-2317246afedc,Manager,19
5a552402-9c5d-451c-8a43-fbf27f1538e9,Assistant_Manger,17
248417ab-43cc-4308-9cca-212824cbcd84,Employee,15
f11611a1-de9a-4892-842d-27c33d277724,Employee,15
6fb7c4e3-265e-44c1-b09a-97d006eb38e4,Assistant_Manger,17
7444a487-5387-4aa4-95ef-c271cae72af6,Staff,10
7fb7bde7-5d27-4a4c-a08c-7765bcfc1704,Assistant_Manger,17
da97fddb-fcc9-4f77-817e-4ee34a2bc423,Worker,13
af2cdd73-f7a9-496b-aacb-a381e19b3bd3,Assistant_Manger,17
795f5d10-4eb4-4117-bf22-f6e082b6011b,Assistant_Manger,17
abf6ca11-349e-4798-bd20-67203a80fb44,Assistant_Manger,17
259637dd-d2f8-42b6-b07b-0e497985ec34,Manager,19
44db47d5-09fa-4f6a-a76f-2e6a4c802333,Staff,10
bf95c588-c461-4739-aadb-fdf753493282,Employee,15
5bc8e1f9-18d5-45f7-bf0d-e18ed45213e4,Employee,15
ecdd04c5-c8bd-477c-99e3-7d58ec0cacde,Manager,19
7aecd489-aa72-4645-b411-bfe5f8a66696,Employee,15
0e463910-13a2-4503-b5ac-b50b445c7d36,Manager,19
92a67b8a-6032-475c-acf6-0d7791c41ef7,Employee,15
7736c37c-6ad0-4a6c-a2c4-87b2fb8320a2,Worker,13
faa51354-6add-4828-843f-ce66be0b6a8d,Employee,15
3e43747d-ea1f-4663-8117-6928bc037d17,Manager,19
4eed646a-2fd0-45c0-bd86-01e1ffbc8014,Manager,19
f1d52a88-87b5-45e7-82e0-356569c9eec5,Worker,13
9023cdc4-8476-42b8-93fb-fae2e1655321,Staff,10
726c0875-c43c-489d-991a-8c55ae6849ce,Manager,19
d65e3b0c-42f9-4ce7-afbe-5bcd353652af,Worker,13
62b7f7c9-4908-43ab-9be9-95886859d97f,Worker,13
7ab35310-5ed6-45fa-bd29-d7fa7b912344,Assistant_Manger,17
11046594-3ca5-442e-a1f7-a0319b7811c1,Staff,10
1e23e67b-0521-46e3-bf34-1ecd7a573a9b,Staff,10
25df2094-283c-4517-926e-fff27402760b,Assistant_Manger,17
a82f7734-7a50-47a9-94c1-3d5f7551775a,Manager,19
6849f0e2-19a8-46de-a6cd-ee5f4ba75851,Manager,19
931aa6bf-d5ff-43f0-8dff-6efab5d50348,Staff,10
ceb76ca0-b351-463a-8e10-8641613aba21,Manager,19
6cf14757-36a7-46b1-a128-5e5a55d6b70c,Employee,15
2e79d13c-d35e-4192-be39-99bb39968902,Staff,10
d230634b-3d5b-4d53-b64e-9ffc20d08e29,Manager,19
bd9503af-0824-43e4-9441-58b64b9e761e,Employee,15
07ba08a8-fe29-49c2-897f-f05cff73fcc3,Staff,10
655b8bd0-70a0-4699-95c8-2f97463777ec,Manager,19
e3b62971-5ac2-4d25-b54f-52ce4ade4077,Worker,13
9495acb6-0e01-4940-99e1-046a5ee9ce47,Employee,15
e1ac0201-5032-4ddb-8225-3a68e3991d54,Assistant_Manger,17
ef7fe98f-99f3-477a-b8c0-eb7cd9e83381,Manager,19
8c198f30-89b5-4ee9-b895-c0df1510eac5,Staff,10
5f83caed-7864-4b15-9cc6-474e5b3d1578,Worker,13
56da0969-e269-4b69-b770-10d32a570bcd,Worker,13
52568e62-a5cf-4b89-b1c0-85f411caf848,Assistant_Manger,17
fedc37bc-c141-412f-adf2-cd7a2c9b09f5,Manager,19
9c652dab-d311-43ff-922f-78b2402d5a92,Employee,15
f6ba50a8-0024-4091-ab1f-74b5f440b04f,Worker,13
c9c515a9-8500-4c07-9215-001822c48ab6,Employee,15
0519ef61-6f9c-4b4f-aa2e-28582b07ac65,Assistant_Manger,17
be2be209-8251-4280-9220-3bb765cca47f,Assistant_Manger,17
79bfea93-95b3-4711-8616-30a71af89573,Worker,13
697d3d62-bffa-4a0a-98bd-8ae0d7779946,Manager,19
07c9c830-a63c-44d9-b83d-0bc566a093cb,Assistant_Manger,17
f940d367-ee46-4af3-8dd3-71e5ead7bc4d,Worker,13
6cfa0c11-b277-4519-8234-f544f08a98ab,Worker,13
27fde436-0756-4a40-baca-deb025a117b1,Staff,10
c1656012-7d6e-4267-9f91-89f6820e145e,Staff,10
7dbcdec4-846f-4529-9674-2150b26ba909,Worker,13
edde0d65-d7f1-4c17-8f25-100ac8689ebf,Manager,19
e9854b1b-2fa2-4e4c-91da-c2610091be4b,Staff,10
11c51b23-0fc0-4c1d-960e-8dacd9a7cb00,Employee,15
819b0e55-0530-4519-beda-a741ac49eab8,Employee,15
57f1a22b-6118-402c-a20e-cfdb224c223b,Assistant_Manger,17
b85aee65-f1f0-4244-9fa3-9db5fcb1dfcc,Manager,19
89b83a6e-66aa-410c-9488-ecb858e070a6,Assistant_Manger,17
c6c90768-8138-4bbc-bd0c-43e6fe52ed92,Employee,15
4f3ca822-74df-46f5-b3e0-b7ab9a3fcffd,Staff,10
c3b531d3-05c2-4845-ae01-24898711f7aa,Manager,19
6fb50c91-08e8-4f56-9852-8db48ea62ce7,Worker,13
523ae981-4573-42e2-95dd-4a0b3fc5b320,Manager,19
4fa0c1f9-c2cf-4d27-a25f-3e78e81a7e1a,Manager,19
d005b48f-3dfb-408b-bd78-133265774124,Manager,19
c8ef06dd-5e7c-48d8-9028-7ed6c92b94dc,Employee,15
849e346b-ca1e-4af1-8b30-ae523b8d24c3,Manager,19
67606363-5404-4a65-addb-b0e834aefe59,Staff,10
1fa13706-d4cc-48e3-8ff7-32f7fec2a71e,Manager,19
59f2c496-39a4-463a-a124-84610bae7dd1,Manager,19
92ae8c80-9b06-47a8-9af7-8aee52df3b35,Employee,15
2c972caa-71e4-491d-9ce7-1112a027aace,Worker,13
e651bc1e-2f9a-4d01-b73e-160cfd843701,Assistant_Manger,17
052eb7a5-b7a6-40cc-93e2-f5a65e256443,Staff,10
49210784-8fa5-4f82-b919-cf987fcb6273,Employee,15
fe3db2a5-a601-4f85-ab83-9697afbc6dd3,Worker,13
43f189cf-bf71-4afd-8d50-da05dbc39c0d,Worker,13
bb6fd992-644b-4e27-8b39-83f5ec0c5d48,Staff,10
5158533a-ca92-4e99-ab46-bd4d60c876a7,Staff,10
ff365984-968c-429e-90f7-f283169e2fd6,Employee,15
bd67964a-47c7-4607-ae16-9651982a8eb4,Manager,19
7301a154-00a2-4d6b-90cb-66775feb3d83,Employee,15
6bccc73d-8a89-439a-aaad-a290f8a580b3,Worker,13
ad4d1842-e317-4eb4-8821-69b297709d1b,Manager,19
24b4cbce-95d8-42ba-995e-d3b3a5ab767b,Staff,10
d1f43470-26eb-46a6-842d-b16aff7eafab,Assistant_Manger,17
7d59f839-520a-4014-8f23-03a50fbfe3b8,Assistant_Manger,17
76fc8cc5-4d49-4e5d-bf25-4a3ed0222365,Assistant_Manger,17
579cc623-671e-4c9b-bcef-a2848dc9f9ca,Staff,10
bf130f9c-6941-4a4c-9ed1-7bceaf33cdcf,Manager,19
79dac8a8-be9b-49c4-adfa-45b1df5d1a52,Worker,13
96b83785-6205-417e-bd5b-c2e7d4eef0ac,Manager,19
84d472a6-f8aa-451b-b77c-e5380d276740,Employee,15
1d5c8f9f-8c5f-43ef-8227-9658bf95161b,Worker,13
18a6bb16-fb06-4c0c-a9b1-582633ebbea1,Worker,13
247b571c-e3de-4346-bd7f-77bb70d6787f,Assistant_Manger,17
365187d4-2cb1-4175-a95f-9c09e3f91929,Employee,15
956abf35-2f6b-4953-be57-068a71dc6a48,Assistant_Manger,17
99ffaf92-6f6a-4428-adae-1f64c3b13f13,Worker,13
ec2fe435-05f6-4704-acb4-a4fc03f8341c,Employee,15
79fc3c32-5326-483e-975e-2f7133fc33a4,Manager,19
8c3b1a7b-957d-40fa-86bd-583cb0628350,Staff,10
f54600b4-d87a-4e3b-b270-6504a7bf116f,Staff,10
3aeac8e4-9854-46bf-b83f-5c6916c39916,Assistant_Manger,17
2c631c8c-0025-40bf-8878-af133aa323a2,Worker,13
5525ae51-1038-4aff-8d84-3aadc13ea729,Staff,10
260efa61-6d15-4b71-b0ea-71c177ee740f,Employee,15
e19b186a-fbb9-4136-bf7e-26e3afccec52,Worker,13
ef94c619-fef1-4af3-887e-581faa194175,Employee,15
175f4d81-66a4-478c-9ae9-288c399d472f,Assistant_Manger,17
e8c89372-cc4d-452c-9731-7ab20a8498dd,Employee,15
48edd502-57bb-4674-b689-c6cdc44a73ed,Staff,10
5012e48b-c989-49d1-b15a-5f0a3117b059,Employee,15
5d9a13e0-17ff-4f6c-a0db-c6b075618e69,Manager,19
e27c164d-33a6-4b35-bb0c-534af08049bc,Worker,13
8b3333ca-a018-43f7-93d9-793533f0242e,Manager,19
07a2ddef-be9a-4c6e-bdfd-c3b116aea4b3,Worker,13
7c6e7747-b7b3-4266-b0ae-c655dee45d94,Worker,13
64618569-0aa1-4ab2-a68c-94d5689ebabd,Employee,15
710af9b8-0324-4c6f-a94f-a628dc1c85ea,Employee,15
0666a741-83ed-4243-8975-0b7b5514c71c,Manager,19
d40bfa3d-6133-49c4-887d-ec6725fc904a,Staff,10
62a27ba2-d1e8-4834-9476-4c84d6fa758c,Employee,15
04ca635a-afeb-44c4-8110-3f1350c7e4c1,Staff,10
7f001e32-198c-4cf2-81d1-d95dbab8798e,Assistant_Manger,17
371a1244-5732-4399-a42b-bb90cfce0e6e,Staff,10
7f9cf133-c25c-4792-8889-cda2783f00df,Staff,10
8502da78-e2ea-4afd-b792-67ea28ae7dda,Worker,13
b1b3beed-8975-48ec-9bf9-362565e76047,Staff,10
a4f3aeed-e1e9-44df-8a26-356d56ca525e,Worker,13
08e4c4b4-a6de-490d-a1eb-388e9fe35a3b,Staff,10
00a18711-f5d7-4bfa-a215-2221855d8405,Employee,15
ed5289f1-1d2a-4d45-bb9c-931ee1db194f,Worker,13
d6ec3bb1-28b9-43db-8bd8-258892776a32,Assistant_Manger,17
cb686ba0-a734-4b38-82b8-084da506ed0f,Manager,19
0ac4892e-e74c-4d72-890a-9d5d6c2922e6,Staff,10
dee0cf63-30f6-4fef-9a36-8a50c70807a6,Staff,10
dfde0f78-c173-45ba-abbf-9e11a98e02aa,Staff,10
98f131ac-015d-416f-adff-4ef6b0762995,Staff,10
a14028ea-316a-46b8-ba95-6cf74aa0dc90,Worker,13
db7a6f65-68e3-49c0-9aa6-6dba858633cf,Assistant_Manger,17
a903e28f-2dbe-44c8-8502-3690099f7f0d,Worker,13
660fdf71-12fa-484d-a76a-b02a29a72bc8,Assistant_Manger,17
d227e053-31b7-4024-bad0-76562db03ee0,Employee,15
4e5112f7-4d42-4b3c-808b-5d4e3936164b,Assistant_Manger,17
40ef1b68-51d8-48a8-a98e-b2f3e039c9d4,Assistant_Manger,17
40447a76-764f-432f-acdc-6c0e0eda3945,Assistant_Manger,17
c038fd34-5bee-4842-9817-3d1c23b4e1b4,Worker,13
d5f070ca-03de-41d7-abd5-332c5eb638e8,Manager,19
2b963a27-aa05-4d84-9500-f691808b78c1,Staff,10
ef4f23cd-c333-4b20-8853-099b496b799a,Assistant_Manger,17
99aae9e7-dd4b-4e7a-8a1e-e231621774f3,Staff,10
dacc34c2-e71d-42b3-9fac-901ea499752c,Staff,10
5be71683-7428-4aa9-8f63-ae5f8eff4f3b,Manager,19
61a42f77-9517-470a-9155-eb7774c6dd5d,Employee,15
913b1172-a3f3-493b-a106-db1a7c24037b,Employee,15
86a10dea-8de3-453c-a57e-67c6fa9d8bb5,Assistant_Manger,17
c8f5eab5-bab8-4d4f-ae04-ab539f6afd85,Employee,15
19675a77-615a-4565-8ed2-12c49732c6ff,Employee,15
856a6d78-e2df-48be-971a-73c25c2b9031,Assistant_Manger,17
1ec0967f-ef02-458b-9d15-2e1f396f559f,Assistant_Manger,17
4085fb88-c10a-43c6-a2db-d386183685d6,Assistant_Manger,17
c8667df4-fad0-480f-8e00-1d945029cb0f,Worker,13
efdfa0ad-73d2-4988-8d1c-76f709932557,Manager,19
71d42988-5cf8-40aa-ab5d-905d1943fecd,Assistant_Manger,17
73715c91-5c81-44ee-b6f2-8e91beafbdca,Employee,15
1702d889-13fc-4313-97d4-4760695240d3,Assistant_Manger,17
c8c991de-31ce-4f04-ad4a-15c03f7e7f3c,Assistant_Manger,17
8f034237-6ceb-4bcb-b9ff-49fe9286bc54,Assistant_Manger,17
4827fe57-df0f-4653-9eb3-8f8d4a03a64e,Staff,10
455e4410-2008-43dc-962b-901835b3964b,Worker,13
9aa0a337-f25f-4142-807a-d1952e906398,Assistant_Manger,17
ed9f0c42-9d50-4662-acf1-84e98e623d9c,Assistant_Manger,17
1044827c-da1a-42d4-8605-18a479be609e,Employee,15
38859343-f288-499a-8994-144f10bbbc64,Employee,15
3bcd3fa7-b6a4-4abb-b1ab-a95d51acd500,Staff,10
ccef3755-3cd3-4457-9cbb-58771f8882a2,Manager,19
ed2e3350-8aa8-478c-9744-34daf439d994,Worker,13
9591014a-e073-4bac-acdd-7345bcc1d6d1,Assistant_Manger,17
7e1abf2e-f807-4674-a6bf-1908f6aaf2f6,Staff,10
c31a31f7-1dcf-4de1-b530-3391db638a68,Employee,15
60ca086b-eabe-489d-820b-52c1071c57e7,Assistant_Manger,17
bee74f63-7393-4c11-b60e-2125f96ea423,Manager,19
5720aee1-d56a-41c2-b552-efc811a0ac68,Employee,15
edf131fa-b4eb-44ad-9cd0-c6e64222873e,Staff,10
d1d9de3a-6fd1-409c-81a5-df851a324c87,Staff,10
a9b4c9c8-1e26-4780-b2be-9acfed847ccd,Employee,15
65c8060e-fb22-409d-b3cb-4325587a15a8,Manager,19
f9347096-fd4f-4ecf-95d2-387fb6c1dd82,Staff,10
acf3316f-1d5b-4614-8e3b-ab37ffdd4483,Employee,15
fa29b53a-b8dc-4682-9854-b232ca40bb76,Worker,13
b8308ea7-af0d-4b1b-8d1a-b5eb350fe1de,Worker,13
d02d23b3-b0d8-4235-8b3e-2c47ffe29019,Employee,15
9e1566da-cd28-4883-bead-7591273277ec,Assistant_Manger,17
b323e375-a19d-4147-9866-e646a219cd1e,Worker,13
fc6ce46c-166d-47ac-803d-9d46991ff301,Worker,13
f97cd72a-fe85-45d4-a338-01a1eaa16ecb,Manager,19
a3470a5c-6a09-4ec8-8890-3655783aa5bb,Employee,15
d9116ee9-2f58-4af9-8e41-e71177d188e7,Manager,19
39b609a2-dad9-484e-8a7e-ac368219f34b,Assistant_Manger,17
5a5778a0-928d-4997-bef3-2399a67ac0bc,Employee,15
ac18f5a1-427f-48a9-a966-772e4a1ac465,Employee,15
b6bf44af-071d-4381-b2e9-fc1c53498bc7,Staff,10
ee2cc8a2-6be8-4b44-8290-f319a851cbab,Manager,19
6ae1f633-6b7c-41aa-88bd-0e54b32435dc,Assistant_Manger,17
00757aa8-694c-4be4-9c87-a2d337127988,Manager,19
9052f37b-9329-4549-8642-f1d160233eb0,Manager,19
f6a5cc23-0052-4840-a5ec-a3cc7726a937,Assistant_Manger,17
5567be95-9d16-4474-8e52-a7017884a140,Assistant_Manger,17
4aea4589-8f0c-4996-953f-17286cfe1111,Assistant_Manger,17
b2bfe311-f81c-478e-b6bd-883b53c68bb0,Staff,10
ad127bbc-66cd-4a60-8c87-f6d844a67fd7,Staff,10
c267106e-7a5e-41e0-a9c3-9fc4305c42db,Employee,15
adff87c4-736d-44f3-80b3-5b05bf4771a6,Employee,15
2a8f611b-b277-4f97-9fca-aed2f5263124,Worker,13
5610cc19-920a-44d1-b35d-57b912efaa7b,Manager,19
4559f14f-9403-45f4-bfa2-cdfc7e8d4b41,Worker,13
dfa9b3f0-def6-408b-a5fb-e4904bf114f2,Assistant_Manger,17
6af37705-79ec-4173-afc5-bbb76de82556,Assistant_Manger,17
19c7c90a-71da-4263-9607-55b0c34004b2,Manager,19
424beba6-f03e-4baa-b51e-4a68cfa983d0,Assistant_Manger,17
e5ac6959-6396-4a3e-9aad-03ee8cd336fe,Employee,15
290ae878-33d5-43e7-bd43-2e6f967cac30,Staff,10
afa95af5-956f-4d81-99b2-30fca459d027,Employee,15
c56ab056-8deb-4307-a335-729ef2584534,Employee,15
9888a8cd-0155-4a2c-bbcc-d396eb254e52,Worker,13
5e3d637f-685e-44a2-8b17-ff477d3411d3,Manager,19
b621d0ac-19ed-4fc1-a81a-02bc258e833a,Worker,13
6cb2d75b-5cb4-4509-a9a1-18302dae7044,Worker,13
10fa7dcb-e82e-4d97-bf3b-e489efb359ee,Assistant_Manger,17
f7198414-0dc3-4032-a61d-f15891dddf51,Manager,19
19ca723e-2fb6-4968-bcc3-6572b1becac2,Employee,15
30f76f47-c364-4f8b-a972-d2c6cc428339,Assistant_Manger,17
28c962dd-b2a2-46b5-b3d1-7332badbe32b,Staff,10
3a7eacf2-a74f-459a-b637-cf2820696f79,Manager,19
84b6c80a-1132-4b5a-80a5-fd0c133d23d5,Staff,10
75b923d0-3909-41f9-a2c5-6f5e4f5f706b,Worker,13
a1cee270-9ada-4ae1-b3ea-98a2007b75ea,Staff,10
cc0d16a9-6827-4b26-80a1-e6e529a8839a,Assistant_Manger,17
2561c0bc-31ce-406e-8c4d-0e1da5d7c649,Staff,10
e0226d7d-fd08-4934-b386-f55b6c1631fe,Worker,13
04baad9b-0eb4-4b2a-9302-dcdd4532be1d,Worker,13
4446d3fc-463e-4c87-aaeb-e7fb0a7171d5,Worker,13
a6d7ddfa-cfda-440c-8ce5-bab93f0cbef3,Employee,15
741d1b78-39e6-4d78-a46d-47b7954b2e99,Assistant_Manger,17
0e339213-4685-4a41-a96a-3b2bccde8c6b,Manager,19
c126e9ba-2e7b-4057-bf71-67c99b547b26,Manager,19
a01a31fe-1642-46a0-b080-d46c2a86203d,Assistant_Manger,17
3b5e5e2b-93ce-45c5-b57e-3b41865334c0,Manager,19
7a7cbb5b-2433-4b20-89e0-115c3234438e,Employee,15
056fc30f-cf53-4c9f-b833-032733270724,Employee,15
7e4c0178-4341-4978-9b11-fe7d0db63b6a,Manager,19
be1fc17d-21b8-40ef-96db-47b9ef0e39a0,Employee,15
6132790e-f34f-46b1-a878-57c1f32b0d45,Assistant_Manger,17
9f943eb7-d111-4907-80fd-c0c700da9506,Assistant_Manger,17
