id,source,target,relation
253,USER_V1_5ddc8b25-4429-4b82-81c1-c5bcf56ab204,GROUP_V1_a4f23a00-7003-425c-a875-7baa8d5f83aa,belong_to
253,GROUP_V1_a4f23a00-7003-425c-a875-7baa8d5f83aa,USER_V1_5ddc8b25-4429-4b82-81c1-c5bcf56ab204,part_off
254,USER_V1_f60eb946-e00d-4eb7-97a4-e4a36fbfb302,GROUP_V1_182ffcff-738b-4770-9c51-9e8310ad43e0,belong_to
254,GROUP_V1_182ffcff-738b-4770-9c51-9e8310ad43e0,USER_V1_f60eb946-e00d-4eb7-97a4-e4a36fbfb302,part_off
255,USER_V1_a0e9c7d5-f5df-4e27-b816-8ed66f07c948,GROUP_V1_a27f1076-9336-4a0f-9c48-1400fd9bf5e8,belong_to
255,GROUP_V1_a27f1076-9336-4a0f-9c48-1400fd9bf5e8,USER_V1_a0e9c7d5-f5df-4e27-b816-8ed66f07c948,part_off
256,USER_V1_9bb638c8-4483-4ec4-b8c9-9d98d2b93fdd,GROUP_V1_55037526-ad33-4af0-ad4c-4b9452ab1075,belong_to
256,GROUP_V1_55037526-ad33-4af0-ad4c-4b9452ab1075,USER_V1_9bb638c8-4483-4ec4-b8c9-9d98d2b93fdd,part_off
257,USER_V1_e5f458fe-759f-459b-a8f8-578e81beb7d9,GROUP_V1_6990b555-a777-492d-a701-c46d62e8bf1d,belong_to
257,GROUP_V1_6990b555-a777-492d-a701-c46d62e8bf1d,USER_V1_e5f458fe-759f-459b-a8f8-578e81beb7d9,part_off
258,USER_V1_fc30c120-38dd-4de3-8aab-908247a4654a,GROUP_V1_592ee466-f76b-4892-a19f-f2197f37b013,belong_to
258,GROUP_V1_592ee466-f76b-4892-a19f-f2197f37b013,USER_V1_fc30c120-38dd-4de3-8aab-908247a4654a,part_off
259,USER_V1_f8736a3a-8a9c-4fb4-a79a-20790b33732c,GROUP_V1_bad35ed6-9238-4c4d-94b4-3ea83505973e,belong_to
259,GROUP_V1_bad35ed6-9238-4c4d-94b4-3ea83505973e,USER_V1_f8736a3a-8a9c-4fb4-a79a-20790b33732c,part_off
260,USER_V1_ffda9f6f-d6a6-4f8d-b101-02abf3fb400b,GROUP_V1_2fd6be4a-3bca-4537-8be3-44eff2d57537,belong_to
260,GROUP_V1_2fd6be4a-3bca-4537-8be3-44eff2d57537,USER_V1_ffda9f6f-d6a6-4f8d-b101-02abf3fb400b,part_off
261,USER_V1_8d608dc4-2251-4026-a9e3-08adca84c2db,GROUP_V1_64abc518-3ab1-497e-a9b5-9252d059c109,belong_to
261,GROUP_V1_64abc518-3ab1-497e-a9b5-9252d059c109,USER_V1_8d608dc4-2251-4026-a9e3-08adca84c2db,part_off
262,USER_V1_3d8c1edf-799d-4590-be76-683c2ec9b256,GROUP_V1_d42fbb95-1b6b-402d-b6d9-914bada56f51,belong_to
262,GROUP_V1_d42fbb95-1b6b-402d-b6d9-914bada56f51,USER_V1_3d8c1edf-799d-4590-be76-683c2ec9b256,part_off
263,USER_V1_13004352-f265-4e23-8cee-a40fa8c737af,GROUP_V1_b300c0b1-f6da-4ee7-b32c-7e7413a9a9f6,belong_to
263,GROUP_V1_b300c0b1-f6da-4ee7-b32c-7e7413a9a9f6,USER_V1_13004352-f265-4e23-8cee-a40fa8c737af,part_off
264,USER_V1_855b2459-ce81-4d9a-ac53-2eb863a552f1,GROUP_V1_596a951f-40ea-4f34-8211-66e0be980483,belong_to
264,GROUP_V1_596a951f-40ea-4f34-8211-66e0be980483,USER_V1_855b2459-ce81-4d9a-ac53-2eb863a552f1,part_off
265,USER_V1_daa8ba2c-4d1f-41a0-96ab-a7a2b8013cdd,GROUP_V1_697dc03b-cfa5-41c2-8e0d-2734f6e996d4,belong_to
265,GROUP_V1_697dc03b-cfa5-41c2-8e0d-2734f6e996d4,USER_V1_daa8ba2c-4d1f-41a0-96ab-a7a2b8013cdd,part_off
266,USER_V1_a30fdd38-ebc0-4bf7-8023-ed516c5c6cc6,GROUP_V1_1fa8a14f-8f6b-4e5a-b847-35cd37abd28e,belong_to
266,GROUP_V1_1fa8a14f-8f6b-4e5a-b847-35cd37abd28e,USER_V1_a30fdd38-ebc0-4bf7-8023-ed516c5c6cc6,part_off
267,USER_V1_8f59f699-ef76-45a8-a6d4-1272d6b60978,GROUP_V1_9fa34387-7c56-438c-83af-2ec7b7ce4049,belong_to
267,GROUP_V1_9fa34387-7c56-438c-83af-2ec7b7ce4049,USER_V1_8f59f699-ef76-45a8-a6d4-1272d6b60978,part_off
268,USER_V1_622c0c9b-2c6e-4981-b067-9ebe31c188cc,GROUP_V1_36462a62-c574-49c5-aeec-46337d64234d,belong_to
268,GROUP_V1_36462a62-c574-49c5-aeec-46337d64234d,USER_V1_622c0c9b-2c6e-4981-b067-9ebe31c188cc,part_off
269,USER_V1_44aff9f2-ef0a-4b83-9ae9-3460a0356636,GROUP_V1_e92a37be-9577-45a0-a30b-0d9f711b848f,belong_to
269,GROUP_V1_e92a37be-9577-45a0-a30b-0d9f711b848f,USER_V1_44aff9f2-ef0a-4b83-9ae9-3460a0356636,part_off
270,USER_V1_7988c4e6-2d27-4513-ad50-0c2315178d70,GROUP_V1_9b35f212-9495-4002-9c9e-f7b55dbd3808,belong_to
270,GROUP_V1_9b35f212-9495-4002-9c9e-f7b55dbd3808,USER_V1_7988c4e6-2d27-4513-ad50-0c2315178d70,part_off
271,USER_V1_9eebcbb3-e31c-4936-9e02-8f87b47f51a6,GROUP_V1_d884b1c4-a3e2-4948-984c-95a33e56ae65,belong_to
271,GROUP_V1_d884b1c4-a3e2-4948-984c-95a33e56ae65,USER_V1_9eebcbb3-e31c-4936-9e02-8f87b47f51a6,part_off
272,USER_V1_829859b3-70ed-4150-927b-21101826b0d4,GROUP_V1_d80b2e43-4679-456b-8a2b-2175017bdc8b,belong_to
272,GROUP_V1_d80b2e43-4679-456b-8a2b-2175017bdc8b,USER_V1_829859b3-70ed-4150-927b-21101826b0d4,part_off
273,USER_V1_b0cc5f3a-652e-47f5-a3b0-563ecf79cc2d,GROUP_V1_6e82de70-d6e6-44bf-b86e-0598b1071399,belong_to
273,GROUP_V1_6e82de70-d6e6-44bf-b86e-0598b1071399,USER_V1_b0cc5f3a-652e-47f5-a3b0-563ecf79cc2d,part_off
274,USER_V1_8c99eb9b-cb32-41ff-8b5c-080b06af3db5,GROUP_V1_a5337223-e912-4567-8b7e-85cb6cd685e2,belong_to
274,GROUP_V1_a5337223-e912-4567-8b7e-85cb6cd685e2,USER_V1_8c99eb9b-cb32-41ff-8b5c-080b06af3db5,part_off
275,USER_V1_0002a15f-8102-46ea-8692-fb4403baaae5,GROUP_V1_1fbed09c-d3bc-4263-abf3-2b278fc39936,belong_to
275,GROUP_V1_1fbed09c-d3bc-4263-abf3-2b278fc39936,USER_V1_0002a15f-8102-46ea-8692-fb4403baaae5,part_off
276,USER_V1_93d69c4c-9679-4bfb-8101-98cd5ad315f1,GROUP_V1_12cf77e9-9ee4-4f1c-9c68-6effc043d519,belong_to
276,GROUP_V1_12cf77e9-9ee4-4f1c-9c68-6effc043d519,USER_V1_93d69c4c-9679-4bfb-8101-98cd5ad315f1,part_off
277,USER_V1_608d92d6-f4b6-4c68-9f73-17ed7751a0a6,GROUP_V1_6b438799-0123-4430-828b-4ee01c469f52,belong_to
277,GROUP_V1_6b438799-0123-4430-828b-4ee01c469f52,USER_V1_608d92d6-f4b6-4c68-9f73-17ed7751a0a6,part_off
278,USER_V1_3a7af50b-3a27-4fb7-930e-86a0da559686,GROUP_V1_71c397bb-777b-4036-a18b-e3b72b91393e,belong_to
278,GROUP_V1_71c397bb-777b-4036-a18b-e3b72b91393e,USER_V1_3a7af50b-3a27-4fb7-930e-86a0da559686,part_off
279,USER_V1_8d61d160-f886-4a2d-a9cd-b6c3b14dab37,GROUP_V1_6bf634fc-ee89-4595-859d-d8e4814fcf5d,belong_to
279,GROUP_V1_6bf634fc-ee89-4595-859d-d8e4814fcf5d,USER_V1_8d61d160-f886-4a2d-a9cd-b6c3b14dab37,part_off
280,USER_V1_0f8ff9a6-ef95-47a8-8bf4-3279f9a2ae82,GROUP_V1_61efd985-2b60-4f1b-9e97-364b4db6d4bb,belong_to
280,GROUP_V1_61efd985-2b60-4f1b-9e97-364b4db6d4bb,USER_V1_0f8ff9a6-ef95-47a8-8bf4-3279f9a2ae82,part_off
281,USER_V1_eae94be3-7f82-46df-ab89-fcda989acba4,GROUP_V1_5fd5f466-48ba-4017-bbad-3f6281f395a6,belong_to
281,GROUP_V1_5fd5f466-48ba-4017-bbad-3f6281f395a6,USER_V1_eae94be3-7f82-46df-ab89-fcda989acba4,part_off
282,USER_V1_112079b7-df44-4093-8705-83174ea9fa6a,GROUP_V1_9d3dacfa-e47d-494a-ace0-dbedcce80399,belong_to
282,GROUP_V1_9d3dacfa-e47d-494a-ace0-dbedcce80399,USER_V1_112079b7-df44-4093-8705-83174ea9fa6a,part_off
283,USER_V1_c9e04cd8-9027-4941-b47f-65920d3ebb49,GROUP_V1_b340996e-63cb-49ff-aadc-3414f9c7c97f,belong_to
283,GROUP_V1_b340996e-63cb-49ff-aadc-3414f9c7c97f,USER_V1_c9e04cd8-9027-4941-b47f-65920d3ebb49,part_off
284,USER_V1_07b9065d-81c1-4fe8-8fda-2adbfc789e91,GROUP_V1_c702e09f-e20e-4409-b2a1-bff8b5aad954,belong_to
284,GROUP_V1_c702e09f-e20e-4409-b2a1-bff8b5aad954,USER_V1_07b9065d-81c1-4fe8-8fda-2adbfc789e91,part_off
285,USER_V1_1ff90c02-cdf2-4e78-8e12-ffac16742b7b,GROUP_V1_ae0c570d-9715-445e-b203-750b7696dd24,belong_to
285,GROUP_V1_ae0c570d-9715-445e-b203-750b7696dd24,USER_V1_1ff90c02-cdf2-4e78-8e12-ffac16742b7b,part_off
286,USER_V1_b80d18b1-c2f8-4868-97dc-75ba65e1cce2,GROUP_V1_f343b51a-b483-48ab-bf6e-5d4559d04335,belong_to
286,GROUP_V1_f343b51a-b483-48ab-bf6e-5d4559d04335,USER_V1_b80d18b1-c2f8-4868-97dc-75ba65e1cce2,part_off
287,USER_V1_acd7ab19-094f-4a22-a210-62e13a1511de,GROUP_V1_8450ab69-7155-4381-af1d-e11ca7517fd9,belong_to
287,GROUP_V1_8450ab69-7155-4381-af1d-e11ca7517fd9,USER_V1_acd7ab19-094f-4a22-a210-62e13a1511de,part_off
288,USER_V1_bab895c0-f1df-4eb9-a8dd-85cbc60999cd,GROUP_V1_d82d5e70-8ade-41d7-b9c8-d3ff39062ed9,belong_to
288,GROUP_V1_d82d5e70-8ade-41d7-b9c8-d3ff39062ed9,USER_V1_bab895c0-f1df-4eb9-a8dd-85cbc60999cd,part_off
289,USER_V1_31377f63-c1aa-478a-8b02-17ff8d1feac0,GROUP_V1_b3ccdc16-d90d-4bcd-8e3c-4ddc20f8ca33,belong_to
289,GROUP_V1_b3ccdc16-d90d-4bcd-8e3c-4ddc20f8ca33,USER_V1_31377f63-c1aa-478a-8b02-17ff8d1feac0,part_off
290,USER_V1_80755ecd-5855-4219-a305-e38f15aac957,GROUP_V1_ed63c5b8-85d3-4ba0-8fdf-35722be0c8f9,belong_to
290,GROUP_V1_ed63c5b8-85d3-4ba0-8fdf-35722be0c8f9,USER_V1_80755ecd-5855-4219-a305-e38f15aac957,part_off
291,USER_V1_4f1fdcb4-34c7-48ee-9c5f-f755110bcc9a,GROUP_V1_22463d5c-0a0a-4438-9324-ce94c5f2edc7,belong_to
291,GROUP_V1_22463d5c-0a0a-4438-9324-ce94c5f2edc7,USER_V1_4f1fdcb4-34c7-48ee-9c5f-f755110bcc9a,part_off
292,USER_V1_e5930e42-2ed7-43ff-bacc-21d420a8d6d5,GROUP_V1_2cb1709e-11aa-4d55-a5da-f9a9385af444,belong_to
292,GROUP_V1_2cb1709e-11aa-4d55-a5da-f9a9385af444,USER_V1_e5930e42-2ed7-43ff-bacc-21d420a8d6d5,part_off
293,USER_V1_098c208e-bfdb-4d19-a80b-b0d600813743,GROUP_V1_a6db01a5-1053-4555-9f4c-a18314e3f0a8,belong_to
293,GROUP_V1_a6db01a5-1053-4555-9f4c-a18314e3f0a8,USER_V1_098c208e-bfdb-4d19-a80b-b0d600813743,part_off
294,USER_V1_87a9b42e-a1c8-4383-aa31-c9f75cf1f649,GROUP_V1_a0a57357-8131-4316-9304-4304a2ef085b,belong_to
294,GROUP_V1_a0a57357-8131-4316-9304-4304a2ef085b,USER_V1_87a9b42e-a1c8-4383-aa31-c9f75cf1f649,part_off
295,USER_V1_dbc79b19-882b-41b3-bd68-eb5390a3076d,GROUP_V1_fd40bb7e-d197-48f9-ba08-4032077a662c,belong_to
295,GROUP_V1_fd40bb7e-d197-48f9-ba08-4032077a662c,USER_V1_dbc79b19-882b-41b3-bd68-eb5390a3076d,part_off
296,USER_V1_6f293ab2-e846-4c65-80a1-699a65323b65,GROUP_V1_ed9b8559-4afe-4d32-aefe-6db39b218e47,belong_to
296,GROUP_V1_ed9b8559-4afe-4d32-aefe-6db39b218e47,USER_V1_6f293ab2-e846-4c65-80a1-699a65323b65,part_off
297,USER_V1_926cfd4c-942a-4050-9eff-d886c03ecac1,GROUP_V1_5959c051-aff8-47ea-ae41-3dfc9f427bfb,belong_to
297,GROUP_V1_5959c051-aff8-47ea-ae41-3dfc9f427bfb,USER_V1_926cfd4c-942a-4050-9eff-d886c03ecac1,part_off
298,USER_V1_cb76eb87-fc02-4982-ba9a-061cabdec62b,GROUP_V1_c6d77e85-53c9-4080-8538-de10472bd65d,belong_to
298,GROUP_V1_c6d77e85-53c9-4080-8538-de10472bd65d,USER_V1_cb76eb87-fc02-4982-ba9a-061cabdec62b,part_off
299,USER_V1_755e65f2-e3c0-4321-850f-9a13739ac9dd,GROUP_V1_5a4e9d1a-eee1-421b-ab4e-825d1e93070f,belong_to
299,GROUP_V1_5a4e9d1a-eee1-421b-ab4e-825d1e93070f,USER_V1_755e65f2-e3c0-4321-850f-9a13739ac9dd,part_off
300,USER_V1_fb1673b2-d484-4fd6-915f-7090dc82b4b5,GROUP_V1_7c11f4d3-3afc-418b-a982-9fe057e0003d,belong_to
300,GROUP_V1_7c11f4d3-3afc-418b-a982-9fe057e0003d,USER_V1_fb1673b2-d484-4fd6-915f-7090dc82b4b5,part_off
301,USER_V1_72e78307-5124-4e9a-9ff4-046106f45be1,GROUP_V1_1d68515b-3905-4928-89c9-22a1aa4799da,belong_to
301,GROUP_V1_1d68515b-3905-4928-89c9-22a1aa4799da,USER_V1_72e78307-5124-4e9a-9ff4-046106f45be1,part_off
302,USER_V1_462852f2-959e-47b8-9b6b-ce7a5eba2723,GROUP_V1_0d32bdbd-547f-4996-9075-6762ceefd338,belong_to
302,GROUP_V1_0d32bdbd-547f-4996-9075-6762ceefd338,USER_V1_462852f2-959e-47b8-9b6b-ce7a5eba2723,part_off
303,USER_V1_47943885-d5c1-41ee-92f9-840f7cea28bc,GROUP_V1_b12675ab-45f5-454e-8c49-bfe28ee45c11,belong_to
303,GROUP_V1_b12675ab-45f5-454e-8c49-bfe28ee45c11,USER_V1_47943885-d5c1-41ee-92f9-840f7cea28bc,part_off
304,USER_V1_37c03d6f-73aa-4c07-afe3-ab73dbd57fe6,GROUP_V1_ace60d9d-9ba1-495a-9202-576ebf2a7c2d,belong_to
304,GROUP_V1_ace60d9d-9ba1-495a-9202-576ebf2a7c2d,USER_V1_37c03d6f-73aa-4c07-afe3-ab73dbd57fe6,part_off
305,USER_V1_6df0ba23-ce8e-42e4-a161-97f031605163,GROUP_V1_0ccd13ea-2130-4304-b2d3-df4457750556,belong_to
305,GROUP_V1_0ccd13ea-2130-4304-b2d3-df4457750556,USER_V1_6df0ba23-ce8e-42e4-a161-97f031605163,part_off
306,USER_V1_340224b6-b28f-46ab-9878-d5f9891e2cf6,GROUP_V1_4d421b1d-84a9-46c4-a3e1-0e7bdf5ba6e4,belong_to
306,GROUP_V1_4d421b1d-84a9-46c4-a3e1-0e7bdf5ba6e4,USER_V1_340224b6-b28f-46ab-9878-d5f9891e2cf6,part_off
307,USER_V1_3c0d0404-38ab-4372-8f85-740925cb9a1f,GROUP_V1_b10159f1-85e9-44ba-a214-fffa1b6b450c,belong_to
307,GROUP_V1_b10159f1-85e9-44ba-a214-fffa1b6b450c,USER_V1_3c0d0404-38ab-4372-8f85-740925cb9a1f,part_off
308,USER_V1_b0ad42b1-5e3d-49fb-88d0-49f3e6d23502,GROUP_V1_8748b4ba-1980-4257-9d93-111e414d6f5f,belong_to
308,GROUP_V1_8748b4ba-1980-4257-9d93-111e414d6f5f,USER_V1_b0ad42b1-5e3d-49fb-88d0-49f3e6d23502,part_off
309,USER_V1_a07c71e8-5d8b-43b4-9d81-aa3eb53a7c80,GROUP_V1_a7ca15bc-a161-4a97-a08f-0b0586059ed7,belong_to
309,GROUP_V1_a7ca15bc-a161-4a97-a08f-0b0586059ed7,USER_V1_a07c71e8-5d8b-43b4-9d81-aa3eb53a7c80,part_off
310,USER_V1_6181341c-324d-4ba6-a085-9c8de6dbdc42,GROUP_V1_d7722931-9d73-42db-9ca5-08889a2fedcb,belong_to
310,GROUP_V1_d7722931-9d73-42db-9ca5-08889a2fedcb,USER_V1_6181341c-324d-4ba6-a085-9c8de6dbdc42,part_off
311,USER_V1_799b2d75-0f97-4b15-b8f2-8f6ac7b523fa,GROUP_V1_83226b5f-8eb4-4ec0-96b7-45c2d8147898,belong_to
311,GROUP_V1_83226b5f-8eb4-4ec0-96b7-45c2d8147898,USER_V1_799b2d75-0f97-4b15-b8f2-8f6ac7b523fa,part_off
312,USER_V1_9ca5d9d5-881b-4c45-89e3-8a7b002f551d,GROUP_V1_cde8e61f-1f47-407c-8102-d2407519c68c,belong_to
312,GROUP_V1_cde8e61f-1f47-407c-8102-d2407519c68c,USER_V1_9ca5d9d5-881b-4c45-89e3-8a7b002f551d,part_off
313,USER_V1_63ac7b8e-8342-4a26-919a-d5a8a051623b,GROUP_V1_b96beac1-c1e0-4da0-b76b-517a340e8d5d,belong_to
313,GROUP_V1_b96beac1-c1e0-4da0-b76b-517a340e8d5d,USER_V1_63ac7b8e-8342-4a26-919a-d5a8a051623b,part_off
314,USER_V1_cfc87717-d169-4fd5-8630-af483879a532,GROUP_V1_92d9cc83-ab55-470a-b076-735244594386,belong_to
314,GROUP_V1_92d9cc83-ab55-470a-b076-735244594386,USER_V1_cfc87717-d169-4fd5-8630-af483879a532,part_off
315,USER_V1_e2983029-9040-4acd-a68c-2f1ae0f2a096,GROUP_V1_e5ccab8a-08d4-4f23-81e4-e3293d66372e,belong_to
315,GROUP_V1_e5ccab8a-08d4-4f23-81e4-e3293d66372e,USER_V1_e2983029-9040-4acd-a68c-2f1ae0f2a096,part_off
316,USER_V1_5c7d1723-e6b7-4132-8533-51618fcca9dc,GROUP_V1_4a1586ee-1646-4594-9909-12ed14a9c516,belong_to
316,GROUP_V1_4a1586ee-1646-4594-9909-12ed14a9c516,USER_V1_5c7d1723-e6b7-4132-8533-51618fcca9dc,part_off
317,USER_V1_8b5d9ba1-e98c-4105-8798-1cbaef126129,GROUP_V1_d7404456-14e0-45b8-acdf-e7aba972803b,belong_to
317,GROUP_V1_d7404456-14e0-45b8-acdf-e7aba972803b,USER_V1_8b5d9ba1-e98c-4105-8798-1cbaef126129,part_off
318,USER_V1_db090800-98ef-4011-a09a-53bdc174297b,GROUP_V1_a450e67e-e8c8-459a-a119-7dc3c451b5c2,belong_to
318,GROUP_V1_a450e67e-e8c8-459a-a119-7dc3c451b5c2,USER_V1_db090800-98ef-4011-a09a-53bdc174297b,part_off
319,USER_V1_d869ecee-19c6-49b4-a854-d8b4ff3120d2,GROUP_V1_4c4f279d-9b0e-4c7f-b057-8fd93250c808,belong_to
319,GROUP_V1_4c4f279d-9b0e-4c7f-b057-8fd93250c808,USER_V1_d869ecee-19c6-49b4-a854-d8b4ff3120d2,part_off
320,USER_V1_926d8847-623d-418a-98a7-5abb913d4171,GROUP_V1_fbb289d9-c3ed-4c46-ad73-a5ce4f8227d0,belong_to
320,GROUP_V1_fbb289d9-c3ed-4c46-ad73-a5ce4f8227d0,USER_V1_926d8847-623d-418a-98a7-5abb913d4171,part_off
321,USER_V1_cef4c64d-d8eb-4f95-b969-5c033277fcfa,GROUP_V1_b55d6514-dd97-4746-af72-9558e4391e62,belong_to
321,GROUP_V1_b55d6514-dd97-4746-af72-9558e4391e62,USER_V1_cef4c64d-d8eb-4f95-b969-5c033277fcfa,part_off
322,USER_V1_6dd6cb6b-e9d4-49dd-b9f9-f07a55ac4d06,GROUP_V1_4120ebac-dfa9-418a-9522-9715d0163c4d,belong_to
322,GROUP_V1_4120ebac-dfa9-418a-9522-9715d0163c4d,USER_V1_6dd6cb6b-e9d4-49dd-b9f9-f07a55ac4d06,part_off
323,USER_V1_78f6136d-5a83-44b6-b255-adda135a72e3,GROUP_V1_cad5c496-d095-45ca-9b3e-71570af39321,belong_to
323,GROUP_V1_cad5c496-d095-45ca-9b3e-71570af39321,USER_V1_78f6136d-5a83-44b6-b255-adda135a72e3,part_off
324,USER_V1_4bfa60de-a489-477a-8089-4049777d4d4b,GROUP_V1_980ddfec-0f1f-4fa4-8ca6-45da0cc142d9,belong_to
324,GROUP_V1_980ddfec-0f1f-4fa4-8ca6-45da0cc142d9,USER_V1_4bfa60de-a489-477a-8089-4049777d4d4b,part_off
325,USER_V1_5fd90c86-4f1a-4943-bf60-6b6f7c35108c,GROUP_V1_30813611-702a-441d-801d-4d34ac55a715,belong_to
325,GROUP_V1_30813611-702a-441d-801d-4d34ac55a715,USER_V1_5fd90c86-4f1a-4943-bf60-6b6f7c35108c,part_off
326,USER_V1_b90dcc58-f328-46ba-a5cb-576d08fa8523,GROUP_V1_7fa31b40-d91a-4879-bc4c-2620131f6af8,belong_to
326,GROUP_V1_7fa31b40-d91a-4879-bc4c-2620131f6af8,USER_V1_b90dcc58-f328-46ba-a5cb-576d08fa8523,part_off
327,USER_V1_7023bb5d-2ed2-490d-97c2-a8c800b6f4a6,GROUP_V1_9ab2deb4-a9c3-400c-83c9-f72bd8dbc784,belong_to
327,GROUP_V1_9ab2deb4-a9c3-400c-83c9-f72bd8dbc784,USER_V1_7023bb5d-2ed2-490d-97c2-a8c800b6f4a6,part_off
328,USER_V1_938b95fa-d1be-4b36-9d49-bc5ed83ecfc9,GROUP_V1_10a0f2fb-8d0e-4357-8fef-5e35a8d40dbc,belong_to
328,GROUP_V1_10a0f2fb-8d0e-4357-8fef-5e35a8d40dbc,USER_V1_938b95fa-d1be-4b36-9d49-bc5ed83ecfc9,part_off
329,USER_V1_27656374-cc74-4937-bf46-59fa3d370a7b,GROUP_V1_fce45f7c-6df7-4a77-b085-563771e25922,belong_to
329,GROUP_V1_fce45f7c-6df7-4a77-b085-563771e25922,USER_V1_27656374-cc74-4937-bf46-59fa3d370a7b,part_off
330,USER_V1_009fc377-5e2f-4089-ab66-e3c5e377f255,GROUP_V1_878382e8-afd7-4c6d-96ce-707aa21fbaff,belong_to
330,GROUP_V1_878382e8-afd7-4c6d-96ce-707aa21fbaff,USER_V1_009fc377-5e2f-4089-ab66-e3c5e377f255,part_off
331,USER_V1_fabe59f3-bb4e-4fc4-935e-4265c1ba4ae3,GROUP_V1_df964dad-335d-4a96-a6f1-2cfbe725e785,belong_to
331,GROUP_V1_df964dad-335d-4a96-a6f1-2cfbe725e785,USER_V1_fabe59f3-bb4e-4fc4-935e-4265c1ba4ae3,part_off
332,USER_V1_11c34a4a-7467-40b7-a840-6be3314a93d1,GROUP_V1_cdd62add-3b10-4fb8-976a-d4cd0d5e6ab7,belong_to
332,GROUP_V1_cdd62add-3b10-4fb8-976a-d4cd0d5e6ab7,USER_V1_11c34a4a-7467-40b7-a840-6be3314a93d1,part_off
333,USER_V1_fe12f74d-70af-4871-9bf4-4e1f9302ee63,GROUP_V1_911f4e36-5bda-4f44-870a-eeeca53fa4b0,belong_to
333,GROUP_V1_911f4e36-5bda-4f44-870a-eeeca53fa4b0,USER_V1_fe12f74d-70af-4871-9bf4-4e1f9302ee63,part_off
334,USER_V1_73b04ec2-f3f7-4c4d-a347-dc53ef89e870,GROUP_V1_7b78adbd-2d42-4a92-bfe1-cf353fe85e2e,belong_to
334,GROUP_V1_7b78adbd-2d42-4a92-bfe1-cf353fe85e2e,USER_V1_73b04ec2-f3f7-4c4d-a347-dc53ef89e870,part_off
335,USER_V1_f938f07f-e623-48c9-8f03-4999d1e6a4e4,GROUP_V1_069698fa-f70c-45e5-9cac-00cd9a9f2bbb,belong_to
335,GROUP_V1_069698fa-f70c-45e5-9cac-00cd9a9f2bbb,USER_V1_f938f07f-e623-48c9-8f03-4999d1e6a4e4,part_off
336,USER_V1_2cacf0ac-51bf-4745-8e2c-067758d52be9,GROUP_V1_b5513270-c208-4d8d-9d24-5c8b822d9739,belong_to
336,GROUP_V1_b5513270-c208-4d8d-9d24-5c8b822d9739,USER_V1_2cacf0ac-51bf-4745-8e2c-067758d52be9,part_off
337,USER_V1_f1c283a4-1422-48da-a926-559d87989840,GROUP_V1_42f41fb0-deac-4684-af9a-bb2e34d90a3a,belong_to
337,GROUP_V1_42f41fb0-deac-4684-af9a-bb2e34d90a3a,USER_V1_f1c283a4-1422-48da-a926-559d87989840,part_off
338,USER_V1_ff52630e-e805-47b7-8107-7a7be54f3606,GROUP_V1_ce6be610-18d4-4afb-8fca-6cebf05a7756,belong_to
338,GROUP_V1_ce6be610-18d4-4afb-8fca-6cebf05a7756,USER_V1_ff52630e-e805-47b7-8107-7a7be54f3606,part_off
339,USER_V1_05d50282-012d-44d7-8f11-1198d2afaad6,GROUP_V1_cb217062-139e-4842-8c19-1b168f5f691e,belong_to
339,GROUP_V1_cb217062-139e-4842-8c19-1b168f5f691e,USER_V1_05d50282-012d-44d7-8f11-1198d2afaad6,part_off
340,USER_V1_44718a38-cbc4-4002-b1f8-abdb3cc730d8,GROUP_V1_ff629a53-2b37-4148-8f55-79c02a567d13,belong_to
340,GROUP_V1_ff629a53-2b37-4148-8f55-79c02a567d13,USER_V1_44718a38-cbc4-4002-b1f8-abdb3cc730d8,part_off
341,USER_V1_b9efcb6d-5fcb-4f54-baf7-e85405aa2b48,GROUP_V1_caa8bdb2-125b-46e7-b08d-c97c29b1726d,belong_to
341,GROUP_V1_caa8bdb2-125b-46e7-b08d-c97c29b1726d,USER_V1_b9efcb6d-5fcb-4f54-baf7-e85405aa2b48,part_off
342,USER_V1_e93eb29a-4109-4490-8c92-f2e6e6a53f18,GROUP_V1_f5850053-b3d0-4d38-8b6e-970f2d15700e,belong_to
342,GROUP_V1_f5850053-b3d0-4d38-8b6e-970f2d15700e,USER_V1_e93eb29a-4109-4490-8c92-f2e6e6a53f18,part_off
343,USER_V1_2e537fa5-abf6-4d78-982e-fffd07c27cc9,GROUP_V1_d8614572-a113-4f7a-8a41-4dbbe5097f91,belong_to
343,GROUP_V1_d8614572-a113-4f7a-8a41-4dbbe5097f91,USER_V1_2e537fa5-abf6-4d78-982e-fffd07c27cc9,part_off
344,USER_V1_918d9b22-9dc3-4b43-9d4e-aee598b722b3,GROUP_V1_9b5d5c0d-88a0-418f-a087-3a39788a3532,belong_to
344,GROUP_V1_9b5d5c0d-88a0-418f-a087-3a39788a3532,USER_V1_918d9b22-9dc3-4b43-9d4e-aee598b722b3,part_off
345,USER_V1_99e1bc27-eddb-4e04-8fe6-4aa6dd2264b1,GROUP_V1_2bace3bc-e0e0-4e47-9716-0bd4d9878f5c,belong_to
345,GROUP_V1_2bace3bc-e0e0-4e47-9716-0bd4d9878f5c,USER_V1_99e1bc27-eddb-4e04-8fe6-4aa6dd2264b1,part_off
