id,role,grade
674aa751-22ff-4d14-bf83-b42a9effbf3e,Manager,19
6c9b3d42-31d3-462c-bcff-cb8c95849289,Assistant_Manger,17
d9aa1be9-c56e-4d0b-87d7-b646144f99d2,Manager,19
68dc5e8e-2bf9-443c-934d-c1e936be49b7,Manager,19
6a103729-212d-405d-8730-7d51afaef1ba,Assistant_Manger,17
8242dd1a-410d-4f8c-a526-b7ab98301e50,Worker,13
7a52b968-ae32-4c28-91a1-875dfc7e4895,Assistant_Manger,17
d8da6842-2849-492c-8806-26872a65737d,Assistant_Manger,17
04a98b05-cd5b-42d1-8ede-c38e5704f95e,Employee,15
daf30d8f-1fca-4a21-9954-fe99c9b8803e,Manager,19
855563a3-19d2-4960-a069-80aa9ee98c54,Manager,19
602a519f-c1ae-44d6-bb4e-d93e39ffe6c4,Employee,15
33e3381d-f8d8-46cc-93fd-a5d66ffd2226,Worker,13
74749b8b-73f8-46ed-b700-5b26ddc95e81,Employee,15
1e889f30-e428-4813-b766-14d48dcd85bb,Manager,19
db4b52a5-b0be-40e3-9100-fc1969fa2dc6,Staff,10
b261d362-c7e8-4663-85e4-47bde622e25b,Manager,19
02dc159a-1740-4486-940b-7186ea554d09,Worker,13
3425a092-635f-466c-8d8b-40c3b8b185ff,Staff,10
d5af2fba-fc85-4473-a27b-0bff019b7e6b,Employee,15
28a4df47-8f8e-4b97-b98e-cb2bb15b4bcb,Manager,19
258b8b07-e5fd-4f4a-a44a-682de3607d25,Employee,15
32388b21-304e-4d6c-9f9a-04e0e256eb46,Staff,10
7b970d81-58ec-4345-abe1-c342fa869ec8,Assistant_Manger,17
ace3daa7-353f-4239-95ec-9814a1ebdcd5,Staff,10
32b44057-888e-4157-a769-7b54bdc0f202,Employee,15
2206783b-b521-419c-9d3d-1b67edd02067,Staff,10
dcaa4210-1d14-40c4-85b7-315e011b0d2e,Manager,19
5e1e334c-5f81-41ba-9108-e560cb5aa3f1,Worker,13
0adca1f8-1862-4cc2-9c84-069a433f291f,Worker,13
2fd5e5d9-8e12-424f-a242-9582e29f5482,Assistant_Manger,17
8186d357-7fea-4358-bc75-a0762ee44992,Worker,13
0b62492b-1e3e-4950-9336-fe760b321b41,Manager,19
235b1ddc-33e9-468e-9242-f5e2bd2101d6,Assistant_Manger,17
2953463b-b183-43b5-a3d5-6674692aabb6,Employee,15
c75ad647-1327-45a4-8473-05b6c8bc302f,Worker,13
5b30c099-f9a5-4ef4-b99d-54c16b660a29,Employee,15
843adb18-b089-4748-b8fa-f0bf97632442,Worker,13
7b5d18e8-a3b2-443a-a710-e0e4e9de222a,Assistant_Manger,17
09120402-1340-42c4-a663-6c2a0454dc50,Manager,19
6a7ebd57-b9ca-414a-a9cd-074cbfe9ccd4,Employee,15
c9902c19-c415-4934-9af2-8c6f6b866e36,Manager,19
7af34d1d-31a0-4a40-903e-071a403c2e7e,Employee,15
68428c29-5c1f-4856-996d-c225dd50f5d7,Staff,10
c8328004-fdc8-4334-87ba-8d004673f602,Worker,13
b7307b6c-d664-42a4-8c7c-97af903c12d2,Manager,19
90b64bbd-e2b8-4b48-ad10-de3dd6cde5e0,Manager,19
2930f58e-1eee-4509-a3a9-ad7bf4879758,Manager,19
9ebbcc79-bb47-482c-b15b-a27b23280460,Staff,10
e61e84a0-9bae-43f9-aafc-43afc989d6de,Assistant_Manger,17
925296df-0cb3-4343-9a8d-a4107f5ba51b,Manager,19
afbacad4-ccfa-4595-8e92-b6f9b9982fa5,Assistant_Manger,17
669384ca-a2b7-46cf-9848-9895fab56b1d,Staff,10
327c6eb4-0f30-431d-98ee-bfe6fa57a986,Assistant_Manger,17
18232fb2-5d7a-4822-8996-26e6975668b9,Employee,15
74ea2558-2a60-481f-bd08-f81dd200447f,Assistant_Manger,17
f0fa107d-a390-4723-bb81-eb3d36248d91,Manager,19
ba4f0b07-0a39-43c5-af26-2143f432d859,Assistant_Manger,17
0659f2c3-cf88-4c7c-bcd2-c16a7ba1c87b,Worker,13
d9a7c7d0-8597-4611-87cf-a5f8a302a73f,Manager,19
26c840b1-4caa-4c0f-b0db-a6659ac01c2a,Assistant_Manger,17
e941fbc9-5d42-4eed-8dbc-720770e1733c,Employee,15
630d8b92-ad28-43b8-8d51-d1e6b6fe215c,Worker,13
5652f290-0da8-4c23-9135-6216cb70a678,Manager,19
e861804c-3d2f-402e-be12-2b5a0986732f,Manager,19
4b60219d-0210-4538-873d-94e6f19af436,Manager,19
36d9ce7f-07bb-4e0b-99c5-f30e4ba0db84,Manager,19
8ea437a5-9a66-4f6f-8264-c755dd16ed28,Manager,19
480166cb-6e81-4566-8efe-af6be7041c52,Staff,10
38402588-8de3-42bf-ab11-059de07babe8,Worker,13
7e23bf93-6457-4a25-bbb8-44ce831f6b99,Assistant_Manger,17
24bd9815-9923-4ddb-9812-1f6d39751b90,Assistant_Manger,17
e4e4ceed-39be-4b8b-8cb2-25b87edffa0b,Employee,15
06494dad-bca4-4d88-96d6-43625b3ada12,Assistant_Manger,17
0cea13df-264b-4b67-8643-bf1c92936571,Staff,10
017d11c3-a9a0-4838-a087-ae68cd60b11d,Staff,10
14f4cde6-15ae-4793-a106-8b5d7dd608d5,Worker,13
0e608907-3116-4c5c-92ed-7f1b72e4d3ab,Staff,10
f7e3547d-8281-41f9-b4b3-daee31973039,Manager,19
16a8d23a-529b-48ec-8153-3824a3f38423,Assistant_Manger,17
cc140e50-7ee3-4c04-b922-d1e0bae1288d,Employee,15
9460a318-bb6c-40b1-8baf-f5e753dc5ad4,Employee,15
40f0586b-5d00-4bdb-bc1f-3bc102874ea2,Assistant_Manger,17
7965f948-ae35-4fd8-a956-827fffcd19d6,Employee,15
cfbaca9a-9d5f-4072-b9fa-e248f0171bae,Staff,10
b0a339ed-de6f-47f5-b9d9-3e8a2fafa36b,Staff,10
7b8c0b23-d68c-4c8c-aa2f-b8e8d5ab4e77,Manager,19
5343175e-c9fe-4b7c-b26d-0e20b975e992,Employee,15
e2be06d2-b0ea-448c-912c-13ea459b894c,Employee,15
7eee61b9-8e9d-4e77-810b-846fe42cf6ec,Manager,19
28b78ad2-2905-4f94-92e7-36d5e7b5531b,Manager,19
4761afff-4e20-4c36-8e12-43c6083022b6,Employee,15
6d6a8345-9e10-4002-b9bb-1ecadc532b6f,Worker,13
5d04b66c-4145-4478-84a4-c5784ce28c13,Staff,10
795030aa-fa0c-434f-9e09-092e5f83b0be,Staff,10
e2b24d4b-badc-4e0a-9cca-e56a6764a53a,Employee,15
95e90c37-0263-407d-b96f-0ede94817a3b,Staff,10
b3b81e60-30f7-4d00-b2d4-c3256dc48766,Staff,10
e5edad19-a2b2-445e-bc0a-556153c04d30,Manager,19
2410c166-cd95-41dd-be7c-9909f030f6d7,Worker,13
8cf37a61-c8ae-4625-9069-5c38837a903b,Manager,19
ce3710f4-f11f-4c99-a3ed-429be6a29754,Assistant_Manger,17
c06d50e3-8c19-40f9-b7d0-5894a5aa6cef,Manager,19
808cc380-688e-47b2-ad6d-4b30da4b8e2a,Worker,13
b2ffa7d3-e63a-4146-b6a8-e576b4744965,Manager,19
310864f3-c930-43d0-81c6-27b92a1fa84c,Worker,13
f8ca0ea3-b729-4a76-b265-2edc466523fe,Worker,13
944fa86b-fe3e-438b-9ddc-fc959d6f9b94,Employee,15
d4c84ccf-cc67-4d87-b6ab-c0fba1acc56b,Employee,15
77dd2e57-1f70-4743-b8e1-f15f48259c0a,Worker,13
36900788-db0e-41bd-98d5-2658d164d1e6,Assistant_Manger,17
78298224-79e7-494b-b033-674eb31ec361,Assistant_Manger,17
59379c47-2df5-4cfb-9276-13369ea69dcb,Employee,15
efe95090-528c-46a5-b410-abd87c96fa62,Staff,10
68928817-3017-4b3b-9d3b-66f0587f62a2,Employee,15
feebde8e-df5a-4ae2-84e6-3fa6ccb976da,Assistant_Manger,17
bd89b068-7646-40d1-80fa-dd9350cde0db,Manager,19
d324e803-b804-49d1-8146-ae17a867f01c,Employee,15
104e343a-e4de-49a6-bed7-ce4f99d88ed3,Manager,19
64010b2c-1677-4b0e-bd76-774be5faaf5f,Worker,13
1e256859-009d-4a86-9ccf-36108abb3e62,Manager,19
f4a2249e-8645-44ca-85ae-085863a5c8c3,Worker,13
1ed45692-8adf-4144-b083-c3ffd11761d9,Manager,19
d453022b-df18-41f3-a167-cccc989fb255,Manager,19
8dfe7d4d-29ec-4840-a552-7209b3a8b90e,Assistant_Manger,17
e9f2e0f2-bca1-4753-ad60-cab714679fea,Assistant_Manger,17
24dbb815-cf83-4eb4-b6e1-393f18e4d5d5,Manager,19
ee243651-fd0e-41a0-90cf-7876ec946da5,Staff,10
368d6ca2-3e9c-4a14-9b7d-ac94cda265a3,Manager,19
2676cff9-43d0-405f-9fd1-e5d30ca41505,Staff,10
70ee5186-6e1a-47c5-b5fa-6ef275669387,Manager,19
2766f9ec-a4cd-4130-81b5-2c6da2c71724,Employee,15
e2a2965e-bfe3-4d7d-8df0-ac1f794ec934,Manager,19
139d3f17-42bc-4856-ab22-222e6d5c8f86,Assistant_Manger,17
1ebe8cd7-97f9-4991-9e5a-7ddd58ba05a7,Assistant_Manger,17
597f66cc-c25b-4c81-9f5c-25d6cd047f81,Assistant_Manger,17
04a80502-8962-4fbf-a2f3-c2abb815bbf5,Worker,13
b8153b11-f078-4e55-9587-023bb441751e,Assistant_Manger,17
2256e070-7860-4cdd-adfc-49ea598767d2,Assistant_Manger,17
a5189dea-66ba-470e-a4ce-27b3ff8e20b7,Manager,19
60655685-dac4-4da8-b789-f02b1dd93710,Assistant_Manger,17
95d65919-9c75-44c6-a501-7dd96d66af70,Employee,15
930bbf3d-e286-49db-8f40-9e82c3c7707b,Assistant_Manger,17
621fe5fb-fb4a-499f-81a5-fc8402776540,Worker,13
7e6628fc-4373-4c81-9a7b-07402cafc3be,Assistant_Manger,17
b1fbcbb3-6d01-4bf5-add6-7336196bf24e,Worker,13
7a12f62c-2247-4b22-b1f2-ef6bf00b893c,Manager,19
5fd35b6e-1033-433f-aa24-135e6e898312,Employee,15
ce1d290c-ad8c-455f-bef0-b548d4c78a96,Employee,15
b11ec1eb-a9bc-43f5-b16f-e0b000e70565,Employee,15
9c5e6b1d-961a-4462-a789-0ad2f5acdb40,Staff,10
b52e68ff-80b0-40c5-b81a-2478f161ca92,Staff,10
2da3fb15-6d82-458a-9c18-cd69574fe6c7,Staff,10
0194dac5-d320-4fb6-9bbd-ac903e53560d,Worker,13
06aad498-cd19-467a-a62e-a481bf064983,Staff,10
02953490-6879-4d0a-ae2e-2e09477f8fa0,Staff,10
9fddb442-6a48-4c33-bc15-aeef1c002dfb,Manager,19
a7f8b58b-2cdc-49a4-9ab2-c98b9252d771,Staff,10
19ea3caf-04b2-4602-a2db-9d13e1acb324,Staff,10
445eebf9-6795-4088-a160-5b42cf34eccf,Employee,15
b3e4fc3b-3062-46b3-8ab8-86f0389750e2,Worker,13
f3969ed5-ef7b-41ff-9e6d-d368de453c2a,Employee,15
dc4fce62-2602-4bd3-8c42-a97373794a7c,Worker,13
370be3db-bee0-4bf6-b914-20ce3ce62f19,Manager,19
a5f1f816-ae43-4f26-8cb7-8d9e67ca2e27,Staff,10
d39610a5-08c6-4b7c-b6f1-c45a2e83866f,Worker,13
8fa79970-9050-4b54-a7c3-f12e3e0e88a1,Manager,19
474b62d6-0b48-4575-b682-6ddef25aa1ee,Manager,19
d078db2c-33af-4653-983e-319ba199a9f1,Employee,15
c0081c8b-24a5-4cd2-9bca-a1cda1e24614,Assistant_Manger,17
6d6ec5bf-5d2f-477c-b06e-7bd93ad66b76,Manager,19
db26198b-c89e-4cc7-aec4-29a188536405,Staff,10
59f55f51-7636-48e6-a054-b83eca4bc20e,Worker,13
c7af9a54-9e00-428a-80c7-1e01607335b6,Worker,13
ab1ae79c-aff8-4882-8989-f41c0457ad4e,Manager,19
199649b7-9b5d-4f86-9f54-b5f800a990c8,Employee,15
cf7a3ce2-9ada-4456-a4c9-d3770f5eef14,Assistant_Manger,17
d22cabd1-7e32-4f72-9008-da8806d09140,Worker,13
d36a1a87-9de6-4a4d-81bc-964ea86c870c,Employee,15
b0f8509d-2261-4fea-8965-f73fd5eda084,Assistant_Manger,17
88748567-1a83-4ae4-9ed8-6c5ec5a6420e,Staff,10
89e74544-10a3-45db-bcd6-f3b46d9c840e,Assistant_Manger,17
bf7f7dfe-c66c-4918-b6c4-715636b60980,Manager,19
88e68431-955b-4276-86c9-e293d4821013,Staff,10
c5227a64-04fd-402e-8c27-78c3a1270801,Employee,15
a6a3d405-2516-4ba2-a5cf-40fe5fd4a0b0,Manager,19
a1619de8-b6de-49e5-9eb5-d8f300a8a643,Staff,10
e05c65ad-b0c4-4ff4-a21a-294593f1a979,Manager,19
fc75b433-055b-4a68-8303-e886f507cfa3,Manager,19
588e590e-3806-4066-ba2d-07f5450b23b5,Staff,10
3362d00d-de1f-4cbc-93d4-3d5370bbd3e7,Employee,15
a4565b98-4534-4d1e-b8b4-9d807be959e4,Staff,10
a94a745f-857e-45b1-b14e-20cd240b1f9b,Employee,15
08d36cfe-cdca-47c6-9b0c-432d8185e422,Worker,13
eef2fb7d-cd16-4387-be60-0deba32847ec,Worker,13
14eb4861-f105-4574-9b77-623a0459f3cf,Manager,19
14211721-3cb3-498e-80c9-e83eea2440ca,Assistant_Manger,17
a7119157-6309-4d32-a2a8-8b3e9cd0f40f,Worker,13
db057f7b-eb79-434e-bcb3-9abd3d9482bf,Employee,15
28fec948-256f-4470-b7ab-dd2523c9ade5,Staff,10
ac54f923-a203-40c8-8d18-edec051ccaf7,Staff,10
f5b4ed5a-a9c3-4385-a07a-f8d238f8a7e1,Employee,15
4494cc41-8c8c-4783-bc2d-7cf3ddfc3673,Worker,13
c14e1972-6999-40e2-a9a9-52c215e3742e,Assistant_Manger,17
a021f792-d40b-4cf1-93c5-01b06156ccd4,Worker,13
b0dac61c-63b3-4b76-be32-bd662f1a57b2,Staff,10
28b5fe23-6fcd-4205-8e3f-b3703b50d8b6,Staff,10
fd955d0a-a9f2-40e7-b139-ac2a6d52b07b,Worker,13
925957c4-8f28-46ec-862f-a4616d6e4365,Manager,19
e30f6b7a-042c-4304-8319-4051bfeca870,Worker,13
17293785-9285-42f4-8e09-9ad4ed5e87c6,Worker,13
42e10946-84c8-45e8-8986-83cefab9a7de,Staff,10
017a73b8-e215-47b6-b7a9-ba07c519b94a,Staff,10
9f60e8b2-2eda-4115-8af0-29adb0db4f68,Assistant_Manger,17
4369284f-c555-4b31-bbb9-b17525fe6e26,Assistant_Manger,17
b078b56c-366b-4381-9a41-fb94206af8e7,Employee,15
e74b9086-c727-4038-b6c7-6e5f6de05ee5,Worker,13
2c4f7f73-a082-468c-80ce-02c28dd9c9d1,Staff,10
605950ed-248c-4eed-91c8-f7555611799a,Worker,13
0f2ca549-bae4-4948-a918-5047d5e27218,Worker,13
ce5ee517-d14c-414b-99d7-da1b4c4b5f1b,Employee,15
775a4f70-e676-454f-b969-e1926760cb23,Assistant_Manger,17
04c4c8ec-af26-434c-abf2-49d8a2b56820,Staff,10
3bf46371-7c0f-47f5-8dcd-b39cfca4ac63,Manager,19
94e64557-e699-4bc1-a90f-9f6ea06ae256,Staff,10
7969fdef-650b-4971-bc98-49cfe20054d4,Manager,19
e72cd550-7a8b-4587-958b-a56afd8ec598,Staff,10
06a2810d-88e5-46cc-8428-d02c7e634f2d,Assistant_Manger,17
580aba0c-c1f4-409e-84c0-5064eb62daa8,Assistant_Manger,17
4f3f2298-8b4b-42d2-b85c-80c0e0fca03f,Worker,13
92862f4b-b101-401b-b877-a2efeacec243,Worker,13
09adc6c2-73c6-49ed-82b4-30291e5a0c79,Employee,15
db760644-7c33-4d2a-ae68-4ccdcebb1ae1,Manager,19
f28ff7c7-90f5-49b7-bb45-af5c86ff68cc,Assistant_Manger,17
f4ecf879-b792-403f-a89b-6568bff762b1,Assistant_Manger,17
7c4a94dd-b9f3-4ba1-8b58-a80031a25cdb,Worker,13
3227b47e-9df2-4949-b532-2a9472e8aa14,Staff,10
82166421-9b31-4a63-b798-391ec8bd1226,Worker,13
c9811633-0c9f-4cb3-a5c2-007bbf2b62c2,Employee,15
33e56ea9-fb8c-4528-bb30-cd85945e0e6e,Staff,10
43820444-3dfa-4591-aa1c-5671f63bb9c3,Assistant_Manger,17
ed5e04aa-cbd1-41ad-9bcd-6e3fe2482aa7,Employee,15
c27904cb-108d-49f7-b197-10852f3c29cc,Manager,19
ab480bb1-78a2-49e6-9e0b-ebb5d8950734,Staff,10
07d45a65-76a8-4d22-a274-64a194c409d6,Employee,15
f1b7ca14-db38-4374-b55b-e54e24f0061b,Worker,13
7a390442-b2f3-42a1-bab1-472dd5ef813a,Manager,19
0dbc0d40-55ff-4928-8a83-897c068e93cc,Worker,13
2828d266-47b7-49f8-85bb-8f92168480aa,Assistant_Manger,17
6de8c3ce-ab63-47d7-94f6-fd85d2d51563,Manager,19
e94d123d-ad7a-4f08-9f9b-832b16ef838f,Worker,13
0e4f4bdf-92a3-45c7-981b-8fa0868adae4,Employee,15
e47a9e6e-ef8d-490d-9578-5a30d804b01f,Assistant_Manger,17
dfe07056-251b-40fb-b7d8-b3eb0f7a0d3e,Employee,15
d77e8dc2-0e64-4be8-bce4-0bf7cd0d4193,Manager,19
39c5feb9-f461-4275-9884-4fb346810dcd,Employee,15
d8e3fdb0-c744-4ce2-879a-1e7c95b5e2dc,Manager,19
e079b463-0797-4c8e-be8d-7f4f41013b6c,Employee,15
473cb894-b226-4e1d-9628-b876d35ba722,Employee,15
8d99a9a7-8e33-498c-b5ee-ead3efdb5156,Assistant_Manger,17
08df8eef-6c4a-4a67-8e17-cd60ffc52a38,Staff,10
159c080e-4be1-4731-b05d-0042ac97aa44,Worker,13
3990067b-d451-437a-b306-d5ab128b8b09,Staff,10
91774823-c086-4440-96f1-cc4ac47ee68b,Assistant_Manger,17
a1f7d3a4-e43f-4c06-ad7b-f33ab888ab1c,Staff,10
28ed72be-58c4-4f88-8ce2-2e27cf31af30,Staff,10
d7885e48-b388-4f2f-a390-ddd3fca75313,Assistant_Manger,17
2498688d-bd1c-4ba4-b2c3-dcbd4eb6e226,Assistant_Manger,17
22f0f11d-7c73-4cf0-a431-0a64c8a3ba14,Employee,15
0fdbd243-7769-4f65-ae2b-5b50e2a8586e,Manager,19
bfb0b6f1-959e-46b2-9990-c0e76338e1d4,Assistant_Manger,17
a91d847c-4900-44a5-b6b7-4c3859997f1e,Manager,19
de7e00d0-04a5-4bfb-9c92-e31cf2edfe0f,Manager,19
0eb76df8-c68b-4d2d-b4c3-4227817123f8,Worker,13
36b5b580-ef8a-47a5-86ce-98efe8ffc9c0,Worker,13
457149db-dfa0-49e8-858d-e293ac4ab4a2,Manager,19
0b13c73e-78b0-4cc8-8065-5861d2d43fdd,Staff,10
7541447a-6a9f-4da7-9c96-32110083037c,Employee,15
d65aa75a-bbd4-493d-b004-4dfbba323b29,Assistant_Manger,17
0c87cfee-0dfe-495e-930e-75d2d39fc3c0,Staff,10
f347b748-549e-44a4-a6f1-aa9e16460263,Employee,15
f4ade8c1-6d6b-41dc-a1dd-ed0aa276fdfe,Manager,19
00fef2c4-c03b-4b48-ac24-9131bcce97ee,Employee,15
5c0fc0c0-9733-4a6d-957d-b5c19b73d64c,Manager,19
00cbf78c-be60-4474-857e-c21d203b8d12,Assistant_Manger,17
8b178636-e44a-41e7-be3d-29134a725f6a,Manager,19
374ccdab-8d1b-491e-a7e7-956d091ea8f1,Employee,15
f4bfec88-ef4e-4ce7-b2bd-a52a1df43b9f,Manager,19
a9eb6de9-ecba-46f4-8151-3715279d52e5,Worker,13
fd38da10-4982-4dff-99e0-27f2dabd8cc2,Manager,19
169e5fa9-1813-4b3c-ac06-60b18e7c6281,Worker,13
5cbdc2d9-ca1c-4f08-a267-a0fc96bed1f8,Employee,15
0230779c-7f03-4956-8aed-ec6d2d28b9f4,Employee,15
907e2a5d-287f-450a-a442-635eab4c48ce,Worker,13
f29cc94b-273b-4795-a529-7b40ec41b846,Employee,15
64f18729-0339-4b1d-a77a-20226c8cc81d,Employee,15
e8a937f7-e415-4150-a477-9a6a80a043bb,Manager,19
755ebc8b-3961-4884-9274-d8788a322342,Employee,15
fee42cbf-9946-4b24-aeef-e21bf7be808a,Assistant_Manger,17
13184462-06fd-4321-9c5b-74d637c33557,Worker,13
eef91da6-455c-4ddc-8c01-bda3fdf36678,Staff,10
5d616b8a-dcf5-456c-820d-5b5b1610fe33,Worker,13
531d8142-4082-4daf-9ace-17ff2162b9fe,Worker,13
55b84ecd-61d2-40bf-b68c-d99b9c2d4f1b,Employee,15
3d2995e1-2979-4aaa-94a4-717e15edc19c,Worker,13
c69b387d-fd73-45f4-8abf-1491f4adc433,Assistant_Manger,17
d98c282d-77d8-4880-a0f4-4e609f475f9a,Staff,10
027c2772-5ab0-4898-b014-2261e434e735,Staff,10
0f52428a-db0d-402b-b18d-748f5a4197b8,Staff,10
2decd32f-d757-4042-ac7b-75634d1c386a,Manager,19
3f7a9ee1-7965-48b8-91b6-cee8b2b3911b,Employee,15
cb71dc54-ea34-4430-a7b3-003a3706ba34,Staff,10
a74da6ba-a38e-4fec-80ab-2035cb8036ed,Employee,15
40741afb-e748-4357-b9ae-670853363944,Worker,13
36b0784e-c606-4774-9238-c1c170fa329a,Employee,15
1d5bb93f-879e-4a9c-b338-1da670294d48,Employee,15
1596218a-193c-4d00-b3e1-14e8cdf27efd,Assistant_Manger,17
32021843-8c91-4dc1-bd46-4b2842eb1ab3,Worker,13
ec239cb7-c6e8-46b7-9064-7bd4a8d5ca13,Assistant_Manger,17
4be978c8-e305-4264-9a8c-fc62d59a97a7,Manager,19
12919add-9cf5-490d-afce-0717c24a4ffe,Assistant_Manger,17
953b5dae-1154-4805-8e39-9bf49751c4a3,Manager,19
374ae432-ee99-44ab-aea7-e9c19d11574e,Employee,15
2881af2c-72dc-4ee5-958f-cc57d3214a09,Employee,15
0a7f4e37-98db-400e-8aeb-9e63848e25f2,Manager,19
5883fd5d-58d1-46c0-b867-69e3f26813cd,Employee,15
99c24ab1-0411-4463-9eda-a4eba9c8c038,Worker,13
7df1f54b-39eb-4293-910f-ddf5efbc7249,Manager,19
f0ab8fbc-9d46-4dfc-b440-8a89140ae8ac,Worker,13
13656e02-770a-4bc2-9d2b-2590c23e2c59,Assistant_Manger,17
10c2e0e6-c7d1-4983-b4b8-d7217e628e92,Manager,19
3f1fcc16-a3d4-41b0-ac06-530533eac405,Manager,19
e4957892-83eb-4c69-8b1e-c14ead12b695,Employee,15
43a1e990-9947-4394-8def-a91db878fee9,Employee,15
3ff218cb-62eb-4e7f-9767-80eb28e5d326,Staff,10
8b285382-fcaf-435d-86f8-29908d3d6e7f,Staff,10
acd3f4b3-d2ca-43f4-aaad-2655cc919fe5,Assistant_Manger,17
5d1e8752-59d1-42e3-964d-4b7fc7bf9817,Assistant_Manger,17
09e7085d-f2ef-47a5-8b81-0e4a2eb73aa6,Worker,13
5c9e611f-2556-4668-99da-e38b635c65d4,Manager,19
fb622b20-777b-4f89-b974-60f495045a83,Employee,15
89876e23-267a-4778-9bbd-ca3e4de3e07f,Employee,15
dd7f55a9-50ff-4011-a3f9-8fcee01b22af,Manager,19
8f1f27bf-0d4b-4232-9897-507124711bcc,Assistant_Manger,17
8e088cd6-7b03-42c4-a31d-de6c9e67d562,Employee,15
addfda9c-09f0-459b-90c1-c4342b64fcf9,Worker,13
33991839-a4f5-442d-b14d-1b57c6044afb,Manager,19
eccb5404-66f3-4f55-b5af-9270bfef6364,Worker,13
b4ce09c9-e53b-43ed-b667-ee26e5eda1cc,Staff,10
f05c9bc0-a47f-43a6-981a-bf83a725ed3d,Employee,15
bb5b7735-dadf-4c2a-b092-7b576c23c373,Employee,15
011cc6ab-04f6-427b-a6db-4d8c28f59927,Employee,15
9870f315-8ff2-4f87-8e7a-408d79f26bef,Employee,15
ab9d8d6b-aa96-4e99-a992-26429bccc341,Assistant_Manger,17
fd122141-1e43-4969-91bd-473f7522fe57,Assistant_Manger,17
6db84a8c-421d-4f61-82a9-235f14dfa3a4,Staff,10
3ebe5cd2-8ed8-4c87-9ad5-33183f804846,Staff,10
5d20b426-4381-40bd-92e7-5d4b712fd202,Employee,15
9a6ca5b8-88b3-46f8-821e-220838a95f2d,Staff,10
f609d73c-1bbe-4058-a6db-8b8ac95d3d59,Manager,19
2d6459de-7b42-4068-97bc-d3a8ca5b6ce4,Employee,15
10932add-66da-4f5e-905a-2c8adaee1d43,Employee,15
8bf57826-eb99-4ea8-b60f-3e4f5f4fffcf,Worker,13
8a9e3a55-523a-491b-915f-c4f0d3fa45bc,Assistant_Manger,17
1b3667b6-6434-4a76-bda8-877040206d65,Manager,19
3eb25d06-1f6d-4b25-8e33-8f947f7e18d9,Manager,19
c96466f1-34ca-4c63-86d2-a3d9e6cfcbcc,Staff,10
cad00f3b-6f63-4b62-87ac-372019ac1c71,Assistant_Manger,17
5c59c36a-4628-46c4-a249-bb847a0c0b84,Assistant_Manger,17
4eaa76c5-48a8-437c-b519-d76f5eaa95c7,Assistant_Manger,17
14c8321a-f84f-4d4b-8e38-7ad40f2796f1,Staff,10
efab1115-5378-4076-b97f-5370005476a5,Manager,19
fa97c364-8ee2-435f-8360-f8987b554de8,Manager,19
34f08120-4f0b-4b7f-b137-b184904f158c,Staff,10
e30fdce4-4628-4f53-9f56-5720877856e8,Worker,13
46bacfd1-b5e4-4dca-8c8c-db00c1e6cca4,Worker,13
7865131c-66e3-4046-bd0b-621932b70fdf,Staff,10
1422eb91-d7bc-4a18-851a-5b7d1868aaf3,Worker,13
b5c83ae9-e9b9-40ea-889a-32d934e56215,Worker,13
f47b0619-d30a-4397-8283-fe5f7aa1684e,Assistant_Manger,17
309c5d34-b72d-445e-b87f-68685c70d67e,Employee,15
385c589d-48e0-47f3-841c-4322c678c231,Worker,13
08e4b4c6-f9d8-4442-834a-bd29fea0d957,Assistant_Manger,17
1ee4d368-c249-4355-8324-fa6d9f9f559f,Assistant_Manger,17
2d76e3fd-9259-4157-997a-c2c5c3a6f69a,Worker,13
c686a2d2-2a3f-455f-a596-8448f31696e4,Assistant_Manger,17
26b58d18-145b-4a92-90d8-b85ffa0779d2,Employee,15
75a57fb1-2cc5-4ae5-a9e5-566f9d465b91,Assistant_Manger,17
803550c2-376b-4d2b-b386-680f1ff4d1ce,Employee,15
70636468-19da-4c06-b547-b74bf1001409,Assistant_Manger,17
5b078ce7-83aa-4dc3-a7f5-2b34d7a95f3a,Manager,19
08086aa8-61c1-4b6a-92b9-e987c8c4c9ce,Manager,19
746dd5ad-40c7-4857-86e1-9cdffde0683e,Employee,15
5e752b01-456a-4cd4-95b7-b6af29808f3a,Employee,15
e02bef7a-143f-4d5f-af8d-fbee7877005a,Staff,10
e2aa6c13-fca5-48f2-a9c5-4b2115e2af88,Worker,13
94c1be6a-4025-4738-80d5-999024515894,Worker,13
5b680aaa-5925-4238-ad7a-2ef559c00fc3,Employee,15
e04fd6e3-7336-4983-8c37-f20c1d8b76bc,Assistant_Manger,17
91ec3344-7a0d-4767-a597-3f0fa2cc5c7d,Manager,19
06b3c8a1-bc22-46fd-a6cc-736fa75f8823,Staff,10
c7dd4d07-8517-4e97-b3ba-e24ed065d862,Employee,15
d37df816-3e06-4e7f-96cf-f7949560426a,Manager,19
71c105f1-86fd-4a87-b21e-3815299c6369,Staff,10
6dc94a21-4d2c-45e3-9c57-1d8b9ccd9d0e,Staff,10
03d37da9-3da5-47d6-83b4-4228035b3706,Employee,15
cb0143d8-b8e0-4aaa-acd1-a1a7a203eb66,Manager,19
ea493fd7-a0f7-4f1e-9ccd-bd1641526855,Staff,10
de7643fb-2c67-4b80-8108-10f93abdabcb,Manager,19
